scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Pseudolynchia canariensis,418801,Insecta,Animalia,Insecta,Diptera,Hippoboscidae,Pseudolynchia,Pseudolynchia canariensis,,species
Atherigona reversura,418263,Insecta,Animalia,Insecta,Diptera,Muscidae,Atherigona,Atherigona reversura,,species
Limnophora narona,494948,Insecta,Animalia,Insecta,Diptera,Muscidae,Limnophora,Limnophora narona,,species
Musca domestica,120156,Insecta,Animalia,Insecta,Diptera,Muscidae,Musca,Musca domestica,,species
Muscina stabulans,322497,Insecta,Animalia,Insecta,Diptera,Muscidae,Muscina,Muscina stabulans,,species
Phaonia trispila,985800,Insecta,Animalia,Insecta,Diptera,Muscidae,Phaonia,Phaonia trispila,,species
Psilochaeta chalybea,930404,Insecta,Animalia,Insecta,Diptera,Muscidae,Psilochaeta,Psilochaeta chalybea,,species
Stomoxys calcitrans,122223,Insecta,Animalia,Insecta,Diptera,Muscidae,Stomoxys,Stomoxys calcitrans,mosca del establo,species
Messiasia notospila,816048,Insecta,Animalia,Insecta,Diptera,Mydidae,Messiasia,Messiasia notospila,,species
Clogmia albipunctata,258813,Insecta,Animalia,Insecta,Diptera,Psychodidae,Clogmia,Clogmia albipunctata,Mosquita de la humedad,species
Stevenia deceptoria,465750,Insecta,Animalia,Insecta,Diptera,Rhinophoridae,Stevenia,Stevenia deceptoria,,species
Oxysarcodexia paulistanensis,890782,Insecta,Animalia,Insecta,Diptera,Sarcophagidae,Oxysarcodexia,Oxysarcodexia paulistanensis,,species
Oxysarcodexia terminalis,996513,Insecta,Animalia,Insecta,Diptera,Sarcophagidae,Oxysarcodexia,Oxysarcodexia terminalis,,species
Exaireta spinigera,408631,Insecta,Animalia,Insecta,Diptera,Stratiomyidae,Exaireta,Exaireta spinigera,,species
Hedriodiscus pulcher,867807,Insecta,Animalia,Insecta,Diptera,Stratiomyidae,Hedriodiscus,Hedriodiscus pulcher,,species
Hermetia illucens,82177,Insecta,Animalia,Insecta,Diptera,Stratiomyidae,Hermetia,Hermetia illucens,Mosca soldado negra,species
Hoplitimyia mutabilis,294728,Insecta,Animalia,Insecta,Diptera,Stratiomyidae,Hoplitimyia,Hoplitimyia mutabilis,,species
Microchrysa bicolor,294661,Insecta,Animalia,Insecta,Diptera,Stratiomyidae,Microchrysa,Microchrysa bicolor,,species
Ptecticus inops,1134099,Insecta,Animalia,Insecta,Diptera,Stratiomyidae,Ptecticus,Ptecticus inops,,species
Ptecticus testaceus,518103,Insecta,Animalia,Insecta,Diptera,Stratiomyidae,Ptecticus,Ptecticus testaceus,,species
Sargus fasciatus,230429,Insecta,Animalia,Insecta,Diptera,Stratiomyidae,Sargus,Sargus fasciatus,,species
Allograpta exotica,338310,Insecta,Animalia,Insecta,Diptera,Syrphidae,Allograpta,Allograpta exotica,,species
Dioprosopa clavata,479803,Insecta,Animalia,Insecta,Diptera,Syrphidae,Dioprosopa,Dioprosopa clavata,,species
Eristalinus taeniops,145540,Insecta,Animalia,Insecta,Diptera,Syrphidae,Eristalinus,Eristalinus taeniops,Mosca Tigre,species
Eristalis tenax,55719,Insecta,Animalia,Insecta,Diptera,Syrphidae,Eristalis,Eristalis tenax,Mosca zángano europea,species
Mimocalla bonariensis,1134974,Insecta,Animalia,Insecta,Diptera,Syrphidae,Mimocalla,Mimocalla bonariensis,,species
Ornidia obesa,329983,Insecta,Animalia,Insecta,Diptera,Syrphidae,Ornidia,Ornidia obesa,,species
Palpada furcata,425253,Insecta,Animalia,Insecta,Diptera,Syrphidae,Palpada,Palpada furcata,,species
Palpada rufoscutellata,891487,Insecta,Animalia,Insecta,Diptera,Syrphidae,Palpada,Palpada rufoscutellata,,species
Syritta flaviventris,325596,Insecta,Animalia,Insecta,Diptera,Syrphidae,Syritta,Syritta flaviventris,,species
Toxomerus politus,146632,Insecta,Animalia,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus politus,Mosca del maíz,species
Dicladocera nubipennis,873502,Insecta,Animalia,Insecta,Diptera,Tabanidae,Dicladocera,Dicladocera nubipennis,,species
Lepiselaga albitarsis,1076110,Insecta,Animalia,Insecta,Diptera,Tabanidae,Lepiselaga,Lepiselaga albitarsis,Mosca Viudita,species
Tabanus bovinus,358412,Insecta,Animalia,Insecta,Diptera,Tabanidae,Tabanus,Tabanus bovinus,,species
Tabanus lineola,120354,Insecta,Animalia,Insecta,Diptera,Tabanidae,Tabanus,Tabanus lineola,,species
Trichopoda pennipes,133764,Insecta,Animalia,Insecta,Diptera,Tachinidae,Trichopoda,Trichopoda pennipes,,species
Anastrepha fraterculus,329993,Insecta,Animalia,Insecta,Diptera,Tephritidae,Anastrepha,Anastrepha fraterculus,,species
Ceratitis capitata,199404,Insecta,Animalia,Insecta,Diptera,Tephritidae,Ceratitis,Ceratitis capitata,Mosca del Mediterráneo,species
Euxesta eluta,330007,Insecta,Animalia,Insecta,Diptera,Ulidiidae,Euxesta,Euxesta eluta,,species
Euxesta mazorca,1225976,Insecta,Animalia,Insecta,Diptera,Ulidiidae,Euxesta,Euxesta mazorca,,species
Pterotaenia fasciata,1064733,Insecta,Animalia,Insecta,Diptera,Ulidiidae,Pterotaenia,Pterotaenia fasciata,,species
Acanalonia chloris,873956,Insecta,Animalia,Insecta,Hemiptera,Acanaloniidae,Acanalonia,Acanalonia chloris,,species
Hellica nitida,1064888,Insecta,Animalia,Insecta,Hemiptera,Acanthosomatidae,Hellica,Hellica nitida,,species
Aetalion reticulatum,326309,Insecta,Animalia,Insecta,Hemiptera,Aetalionidae,Aetalion,Aetalion reticulatum,,species
Aleurothrixus floccosus,330176,Insecta,Animalia,Insecta,Hemiptera,Aleyrodidae,Aleurothrixus,Aleurothrixus floccosus,,species
Aphis craccivora,145414,Insecta,Animalia,Insecta,Hemiptera,Aphididae,Aphis,Aphis craccivora,,species
Aphis gossypii,309466,Insecta,Animalia,Insecta,Hemiptera,Aphididae,Aphis,Aphis gossypii,Pulgón del algodón,species
Aphis nerii,71154,Insecta,Animalia,Insecta,Hemiptera,Aphididae,Aphis,Aphis nerii,pulgón de la adelfa,species
Macrosiphum euphorbiae,53859,Insecta,Animalia,Insecta,Hemiptera,Aphididae,Macrosiphum,Macrosiphum euphorbiae,,species
Macrosiphum rosae,53633,Insecta,Animalia,Insecta,Hemiptera,Aphididae,Macrosiphum,Macrosiphum rosae,pulgón rojo del rosal,species
Toxoptera citricida,371768,Insecta,Animalia,Insecta,Hemiptera,Aphididae,Toxoptera,Toxoptera citricida,Pulgón del café,species
Tuberolachnus salignus,354036,Insecta,Animalia,Insecta,Hemiptera,Aphididae,Tuberolachnus,Tuberolachnus salignus,,species
Cephisus siccifolius,873951,Insecta,Animalia,Insecta,Hemiptera,Aphrophoridae,Cephisus,Cephisus siccifolius,Chicharrita de la espuma,species
Lethocerus annulipes,714261,Insecta,Animalia,Insecta,Hemiptera,Belostomatidae,Lethocerus,Lethocerus annulipes,,species
Deois flexuosa,797972,Insecta,Animalia,Insecta,Hemiptera,Cercopidae,Deois,Deois flexuosa,,species
Deois knoblauchii,986545,Insecta,Animalia,Insecta,Hemiptera,Cercopidae,Deois,Deois knoblauchii,,species
Deois schach,849230,Insecta,Animalia,Insecta,Hemiptera,Cercopidae,Deois,Deois schach,,species
Notozulia entreriana,791005,Insecta,Animalia,Insecta,Hemiptera,Cercopidae,Notozulia,Notozulia entreriana,,species
Balacha melanocephala,568639,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Balacha,Balacha melanocephala,Chicharrita del Falso Caraguatá,species
Bucephalogonia xanthophis,829557,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Bucephalogonia,Bucephalogonia xanthophis,,species
Diedrocephala bimaculata,511405,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Diedrocephala,Diedrocephala bimaculata,,species
Dilobopterus dispar,921952,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Dilobopterus,Dilobopterus dispar,,species
Exitianus obscurinervis,865375,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Exitianus,Exitianus obscurinervis,,species
Macugonalia cavifrons,824389,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Macugonalia,Macugonalia cavifrons,,species
Molomea lineiceps,707373,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Molomea,Molomea lineiceps,,species
Ochrostacta diadema,790474,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Ochrostacta,Ochrostacta diadema,,species
Pawiloma victima,424256,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Pawiloma,Pawiloma victima,,species
Sibovia sagata,542988,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Sibovia,Sibovia sagata,Chicharrita Rayada,species
Sonesimia grossa,905141,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Sonesimia,Sonesimia grossa,,species
Spangbergiella vulnerata,734852,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Spangbergiella,Spangbergiella vulnerata,,species
Syncharina argentina,873853,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Syncharina,Syncharina argentina,,species
Syncharina punctatissima,1020856,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Syncharina,Syncharina punctatissima,,species
Xerophloea viridis,482576,Insecta,Animalia,Insecta,Hemiptera,Cicadellidae,Xerophloea,Xerophloea viridis,,species
Dorisiana drewseni,541971,Insecta,Animalia,Insecta,Hemiptera,Cicadidae,Dorisiana,Dorisiana drewseni,Chicharra Verde Común,species
Guyalna bonaerensis,632350,Insecta,Animalia,Insecta,Hemiptera,Cicadidae,Guyalna,Guyalna bonaerensis,Chicharra de campo,species
Proarna uruguayensis,787175,Insecta,Animalia,Insecta,Hemiptera,Cicadidae,Proarna,Proarna uruguayensis,,species
Quesada gigas,244024,Insecta,Animalia,Insecta,Hemiptera,Cicadidae,Quesada,Quesada gigas,Chicharra gigante,species
Zammara tympanum,806889,Insecta,Animalia,Insecta,Hemiptera,Cicadidae,Zammara,Zammara tympanum,,species
Cixiosoma bonaerense,1337261,Insecta,Animalia,Insecta,Hemiptera,Cixiidae,Cixiosoma,Cixiosoma bonaerense,,species
Melanoliarus dimidiatus,1061266,Insecta,Animalia,Insecta,Hemiptera,Cixiidae,Melanoliarus,Melanoliarus dimidiatus,,species
Ceroplastes grandis,949979,Insecta,Animalia,Insecta,Hemiptera,Coccidae,Ceroplastes,Ceroplastes grandis,,species
Acanonicus hahni,1180416,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Acanonicus,Acanonicus hahni,,species
Acidomeria cincticornis,821114,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Acidomeria,Acidomeria cincticornis,,species
Acidomeria sordida,980783,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Acidomeria,Acidomeria sordida,,species
Anasa guttifera,872766,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Anasa,Anasa guttifera,,species
Camptischium clavipes,606749,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Camptischium,Camptischium clavipes,,species
Diactor bilineatus,85474,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Diactor,Diactor bilineatus,,species
Eubule sculpta,570596,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Eubule,Eubule sculpta,,species
Holhymenia histrio,84600,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Holhymenia,Holhymenia histrio,Chinche del Mburucuyá,species
Hypselonotus interruptus,512434,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Hypselonotus,Hypselonotus interruptus,,species
Leptoglossus concaviusculus,626358,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Leptoglossus,Leptoglossus concaviusculus,,species
Leptoglossus neovexillatus,515401,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Leptoglossus,Leptoglossus neovexillatus,,species
Leptoglossus occidentalis,67771,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Leptoglossus,Leptoglossus occidentalis,chinche americana del pino,species
Pachylis argentinus,736762,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Pachylis,Pachylis argentinus,,species
Pachylis laticornis,605796,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Pachylis,Pachylis laticornis,,species
Phthiacnemia picta,605174,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Phthiacnemia,Phthiacnemia picta,Chinche del tomate,species
Spartocera dentiventris,627266,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Spartocera,Spartocera dentiventris,,species
Spartocera fusca,51772,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Spartocera,Spartocera fusca,,species
Spartocera granulata,627076,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Spartocera,Spartocera granulata,,species
Spartocera lativentris,627073,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Spartocera,Spartocera lativentris,,species
Sphictyrtus chrysis,607625,Insecta,Animalia,Insecta,Hemiptera,Coreidae,Sphictyrtus,Sphictyrtus chrysis,,species
Idiosemus xiphias,1040830,Insecta,Animalia,Insecta,Hemiptera,Delphacidae,Idiosemus,Idiosemus xiphias,,species
Paramisia rufistigma,885506,Insecta,Animalia,Insecta,Hemiptera,Dictyopharidae,Paramisia,Paramisia rufistigma,,species
Byllis subgranulata,1173389,Insecta,Animalia,Insecta,Hemiptera,Flatidae,Byllis,Byllis subgranulata,,species
Acmonia amoena,1042943,Insecta,Animalia,Insecta,Hemiptera,Fulgoridae,Acmonia,Acmonia amoena,,species
Largus fasciatus,638241,Insecta,Animalia,Insecta,Hemiptera,Largidae,Largus,Largus fasciatus,,species
Largus rufipennis,638245,Insecta,Animalia,Insecta,Hemiptera,Largidae,Largus,Largus rufipennis,,species
Acroleucus coxalis,703701,Insecta,Animalia,Insecta,Hemiptera,Lygaeidae,Acroleucus,Acroleucus coxalis,,species
Lygaeus alboornatus,627053,Insecta,Animalia,Insecta,Hemiptera,Lygaeidae,Lygaeus,Lygaeus alboornatus,,species
Oncopeltus unifasciatellus,261478,Insecta,Animalia,Insecta,Hemiptera,Lygaeidae,Oncopeltus,Oncopeltus unifasciatellus,Chinche de las asclepias,species
Cyphonia clavata,518287,Insecta,Animalia,Insecta,Hemiptera,Membracidae,Cyphonia,Cyphonia clavata,,species
Kronides incumbens,575078,Insecta,Animalia,Insecta,Hemiptera,Membracidae,Kronides,Kronides incumbens,,species
Aspidobothrys ruficeps,1004406,Insecta,Animalia,Insecta,Hemiptera,Miridae,Aspidobothrys,Aspidobothrys ruficeps,,species
Collaria scenica,1243296,Insecta,Animalia,Insecta,Hemiptera,Miridae,Collaria,Collaria scenica,,species
Hyaliodocoris insignis,893081,Insecta,Animalia,Insecta,Hemiptera,Miridae,Hyaliodocoris,Hyaliodocoris insignis,,species
Neoneella zikani,1351409,Insecta,Animalia,Insecta,Hemiptera,Miridae,Neoneella,Neoneella zikani,,species
Taedia stigmosa,872142,Insecta,Animalia,Insecta,Hemiptera,Miridae,Taedia,Taedia stigmosa,,species
Taylorilygus apicalis,148094,Insecta,Animalia,Insecta,Hemiptera,Miridae,Taylorilygus,Taylorilygus apicalis,Chinche Espalda Rota,species
Tenthecoris bicolor,801825,Insecta,Animalia,Insecta,Hemiptera,Miridae,Tenthecoris,Tenthecoris bicolor,,species
Icerya purchasi,60921,Insecta,Animalia,Insecta,Hemiptera,Monophlebidae,Icerya,Icerya purchasi,Cochinilla australiana,species
Nabis capsiformis,343168,Insecta,Animalia,Insecta,Hemiptera,Nabidae,Nabis,Nabis capsiformis,,species
Oxycarenus hyalinipennis,541678,Insecta,Animalia,Insecta,Hemiptera,Oxycarenidae,Oxycarenus,Oxycarenus hyalinipennis,,species
Acledra bonariensis,1077792,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Acledra,Acledra bonariensis,,species
Acledra kinbergii,899886,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Acledra,Acledra kinbergii,,species
Acledra modesta,1081206,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Acledra,Acledra modesta,,species
Arvelius albopunctatus,296205,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Arvelius,Arvelius albopunctatus,Chinche verde de puntos blancos,species
Brachystethus geniculatus,713023,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Brachystethus,Brachystethus geniculatus,,species
Chinavia erythrocnemis,734817,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Chinavia,Chinavia erythrocnemis,,species
Chinavia longicorialis,954890,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Chinavia,Chinavia longicorialis,,species
Chinavia musiva,886689,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Chinavia,Chinavia musiva,,species
Diceraeus furcatus,1236538,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Diceraeus,Diceraeus furcatus,,species
Edessa meditabunda,481877,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Edessa,Edessa meditabunda,Alquiche Chico,species
Euschistus heros,544061,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Euschistus,Euschistus heros,,species
Euschistus imitator,1251460,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Euschistus,Euschistus imitator,,species
Euschistus picticornis,769031,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Euschistus,Euschistus picticornis,,species
Loxa deducta,535208,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Loxa,Loxa deducta,,species
Mecocephala bonariensis,1149411,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Mecocephala,Mecocephala bonariensis,,species
Mormidea paupercula,1102548,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Mormidea,Mormidea paupercula,,species
Mormidea v-luteum,633143,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Mormidea,Mormidea v-luteum,,species
Nezara viridula,141725,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Nezara,Nezara viridula,,species
Oebalus poecilus,543629,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Oebalus,Oebalus poecilus,,species
Oenopiella punctaria,867948,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Oenopiella,Oenopiella punctaria,,species
Oplomus cruentus,792936,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Oplomus,Oplomus cruentus,,species
Piezodorus guildinii,330167,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Piezodorus,Piezodorus guildinii,,species
Podisus nigrispinus,737514,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Podisus,Podisus nigrispinus,,species
Supputius cincticeps,706140,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Supputius,Supputius cincticeps,,species
Thyanta perditor,261465,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Thyanta,Thyanta perditor,,species
Tibraca limbativentris,702833,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Tibraca,Tibraca limbativentris,,species
Tynacantha marginata,712504,Insecta,Animalia,Insecta,Hemiptera,Pentatomidae,Tynacantha,Tynacantha marginata,,species
Platycorypha nigrivirga,480334,Insecta,Animalia,Insecta,Hemiptera,Psyllidae,Platycorypha,Platycorypha nigrivirga,Psílido de la tipa,species
Dysdercus albofasciatus,446939,Insecta,Animalia,Insecta,Hemiptera,Pyrrhocoridae,Dysdercus,Dysdercus albofasciatus,Chinche tricolor,species
Apiomerus barbiellinii,1176900,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Apiomerus,Apiomerus barbiellinii,,species
Atopozelus omalus,1249320,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Atopozelus,Atopozelus omalus,,species
Atrachelus cinereus,305047,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Atrachelus,Atrachelus cinereus,,species
Brontostoma colossus,481876,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Brontostoma,Brontostoma colossus,,species
Cosmoclopius nigroannulatus,430486,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Cosmoclopius,Cosmoclopius nigroannulatus,,species
Debilia fusciventris,835035,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Debilia,Debilia fusciventris,,species
Graptocleptes bicolor,909763,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Graptocleptes,Graptocleptes bicolor,,species
Harpactor tuberculosus,1125125,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Harpactor,Harpactor tuberculosus,,species
Heza binotata,1265327,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Heza,Heza binotata,,species
Rasahus hamatus,308325,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Rasahus,Rasahus hamatus,,species
Triatoma rubrovaria,1152843,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Triatoma,Triatoma rubrovaria,,species
Zelurus femoralis,370839,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Zelurus,Zelurus femoralis,,species
Zelurus fulvomaculatus,966998,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Zelurus,Zelurus fulvomaculatus,,species
Zelus leucogrammus,633957,Insecta,Animalia,Insecta,Hemiptera,Reduviidae,Zelus,Zelus leucogrammus,Chinche cazadora de rayas blancas,species
Harmostes serratus,364126,Insecta,Animalia,Insecta,Hemiptera,Rhopalidae,Harmostes,Harmostes serratus,,species
Jadera choprai,519257,Insecta,Animalia,Insecta,Hemiptera,Rhopalidae,Jadera,Jadera choprai,,species
Jadera coturnix,194811,Insecta,Animalia,Insecta,Hemiptera,Rhopalidae,Jadera,Jadera coturnix,Chinche codorniz,species
Jadera parapectoralis,519262,Insecta,Animalia,Insecta,Hemiptera,Rhopalidae,Jadera,Jadera parapectoralis,,species
Xenogenus picturatum,980359,Insecta,Animalia,Insecta,Hemiptera,Rhopalidae,Xenogenus,Xenogenus picturatum,,species
Cryphula affinis,296339,Insecta,Animalia,Insecta,Hemiptera,Rhyparochromidae,Cryphula,Cryphula affinis,,species
Augocoris gomesii,501163,Insecta,Animalia,Insecta,Hemiptera,Scutelleridae,Augocoris,Augocoris gomesii,,species
Orsilochides leucoptera,972057,Insecta,Animalia,Insecta,Hemiptera,Scutelleridae,Orsilochides,Orsilochides leucoptera,,species
Pachycoris torridus,119097,Insecta,Animalia,Insecta,Hemiptera,Scutelleridae,Pachycoris,Pachycoris torridus,,species
Corythaica cyathicollis,870945,Insecta,Animalia,Insecta,Hemiptera,Tingidae,Corythaica,Corythaica cyathicollis,,species
Gargaphia lunulata,1068072,Insecta,Animalia,Insecta,Hemiptera,Tingidae,Gargaphia,Gargaphia lunulata,,species
Teleonemia scrupulosa,449919,Insecta,Animalia,Insecta,Hemiptera,Tingidae,Teleonemia,Teleonemia scrupulosa,,species
Apis mellifera,47219,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,Abeja melífera europea,species
Bombus bellicosus,549257,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Bombus,Bombus bellicosus,,species
Bombus pauloensis,856068,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Bombus,Bombus pauloensis,,species
Caenonomada bruneri,779327,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Caenonomada,Caenonomada bruneri,,species
Centris trigonoides,271539,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Centris,Centris trigonoides,Abeja colectora de aceite,species
Melissoptila bonaerensis,984562,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Melissoptila,Melissoptila bonaerensis,,species
Mourella caerulea,1137037,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Mourella,Mourella caerulea,,species
Tetragonisca fiebrigi,1120598,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Tetragonisca,Tetragonisca fiebrigi,Yateí,species
Xylocopa artifex,1050872,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa artifex,,species
Xylocopa augusti,415420,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa augusti,,species
Xylocopa frontalis,628238,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa frontalis,,species
Xylocopa nigrocincta,869482,Insecta,Animalia,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa nigrocincta,,species
Adurgoa gonagra,794205,Insecta,Animalia,Insecta,Hymenoptera,Argidae,Adurgoa,Adurgoa gonagra,Mosca Sierra del Sen del Campo,species
Chrysis angolensis,325772,Insecta,Animalia,Insecta,Hymenoptera,Chrysididae,Chrysis,Chrysis angolensis,,species
Bembix citripes,1025394,Insecta,Animalia,Insecta,Hymenoptera,Crabronidae,Bembix,Bembix citripes,,species
Bicyrtes discisus,787027,Insecta,Animalia,Insecta,Hymenoptera,Crabronidae,Bicyrtes,Bicyrtes discisus,,species
Larra bicolor,451964,Insecta,Animalia,Insecta,Hymenoptera,Crabronidae,Larra,Larra bicolor,,species
Evania appendigaster,264674,Insecta,Animalia,Insecta,Hymenoptera,Evaniidae,Evania,Evania appendigaster,Avispa Bandera de Ojos Azules,species
Acanthoponera mucronata,1233013,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Acanthoponera,Acanthoponera mucronata,,species
Acromyrmex ambiguus,1042111,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Acromyrmex,Acromyrmex ambiguus,,species
Acromyrmex heyeri,707342,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Acromyrmex,Acromyrmex heyeri,,species
Acromyrmex lobicornis,460971,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Acromyrmex,Acromyrmex lobicornis,,species
Acromyrmex lundii,264970,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Acromyrmex,Acromyrmex lundii,Hormiga cortadora,species
Atta sexdens,464621,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Atta,Atta sexdens,,species
Atta vollenweideri,446692,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Atta,Atta vollenweideri,,species
Brachymyrmex patagonicus,356419,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Brachymyrmex,Brachymyrmex patagonicus,,species
Camponotus lespesii,992733,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus lespesii,,species
Camponotus mus,416827,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus mus,,species
Camponotus punctulatus,300421,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus punctulatus,Hormiga Tacurú,species
Camponotus rufipes,366832,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus rufipes,,species
Camponotus sexguttatus,465214,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus sexguttatus,,species
Camponotus substitutus,266248,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus substitutus,,species
Camponotus termitarius,1244815,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus termitarius,,species
Linepithema humile,68165,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Linepithema,Linepithema humile,Hormiga argentina,species
Nylanderia fulva,69402,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Nylanderia,Nylanderia fulva,,species
Pogonomyrmex coarctatus,1039196,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex coarctatus,,species
Pogonomyrmex cunicularius,1029823,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex cunicularius,,species
Pseudomyrmex phyllophilus,871854,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Pseudomyrmex,Pseudomyrmex phyllophilus,,species
Solenopsis richteri,231124,Insecta,Animalia,Insecta,Hymenoptera,Formicidae,Solenopsis,Solenopsis richteri,,species
