scientific_name,taxon_id,iconic_taxon_name,kingdom,class,order,family,genus,species,common_name,taxon_rank
Conger orbignianus,611958,Actinopterygii,Animalia,Actinopterygii,Anguilliformes,Congridae,Conger,Conger orbignianus,Congrio,species
Odontesthes bonariensis,608791,Actinopterygii,Animalia,Actinopterygii,Atheriniformes,Atherinopsidae,Odontesthes,Odontesthes bonariensis,Pejerrey bonaerense,species
Odontesthes incisa,107356,Actinopterygii,Animalia,Actinopterygii,Atheriniformes,Atherinopsidae,Odontesthes,Odontesthes incisa,Cornalito,species
Odontesthes mirinensis,608796,Actinopterygii,Animalia,Actinopterygii,Atheriniformes,Atherinopsidae,Odontesthes,Odontesthes mirinensis,,species
Porichthys porosissimus,317478,Actinopterygii,Animalia,Actinopterygii,Batrachoidiformes,Batrachoididae,Porichthys,Porichthys porosissimus,Pez Sapo,species
Catathyridium lorentzii,607847,Actinopterygii,Animalia,Actinopterygii,Carangiformes,Achiridae,Catathyridium,Catathyridium lorentzii,,species
Parona signata,537564,Actinopterygii,Animalia,Actinopterygii,Carangiformes,Carangidae,Parona,Parona signata,Palometa,species
Trachurus lathami,179447,Actinopterygii,Animalia,Actinopterygii,Carangiformes,Carangidae,Trachurus,Trachurus lathami,charrito garretón,species
Paralichthys orbignyanus,470519,Actinopterygii,Animalia,Actinopterygii,Carangiformes,Paralichthyidae,Paralichthys,Paralichthys orbignyanus,Lenguado,species
Megaleporinus obtusidens,1015178,Actinopterygii,Animalia,Actinopterygii,Characiformes,Anostomidae,Megaleporinus,Megaleporinus obtusidens,Boga,species
Salminus brasiliensis,195917,Actinopterygii,Animalia,Actinopterygii,Characiformes,Bryconidae,Salminus,Salminus brasiliensis,Dorado,species
Astyanax fasciatus,179511,Actinopterygii,Animalia,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax fasciatus,Sardinita coli-roja,species
Astyanax lacustris,610189,Actinopterygii,Animalia,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax lacustris,,species
Astyanax laticeps,610191,Actinopterygii,Animalia,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax laticeps,,species
Bryconamericus iheringii,610308,Actinopterygii,Animalia,Actinopterygii,Characiformes,Characidae,Bryconamericus,Bryconamericus iheringii,Mojarra de Arroyo,species
Charax stenopterus,610378,Actinopterygii,Animalia,Actinopterygii,Characiformes,Characidae,Charax,Charax stenopterus,Dientudo transparente,species
Cheirodon interruptus,610382,Actinopterygii,Animalia,Actinopterygii,Characiformes,Characidae,Cheirodon,Cheirodon interruptus,Mojarrita,species
Hyphessobrycon boulengeri,610634,Actinopterygii,Animalia,Actinopterygii,Characiformes,Characidae,Hyphessobrycon,Hyphessobrycon boulengeri,,species
Hyphessobrycon igneus,610668,Actinopterygii,Animalia,Actinopterygii,Characiformes,Characidae,Hyphessobrycon,Hyphessobrycon igneus,,species
Hyphessobrycon meridionalis,610686,Actinopterygii,Animalia,Actinopterygii,Characiformes,Characidae,Hyphessobrycon,Hyphessobrycon meridionalis,,species
Oligosarcus jenynsii,71224,Actinopterygii,Animalia,Actinopterygii,Characiformes,Characidae,Oligosarcus,Oligosarcus jenynsii,Dientudo,species
Characidium pterostictum,612215,Actinopterygii,Animalia,Actinopterygii,Characiformes,Crenuchidae,Characidium,Characidium pterostictum,,species
Cyphocharax voga,98885,Actinopterygii,Animalia,Actinopterygii,Characiformes,Curimatidae,Cyphocharax,Cyphocharax voga,Sabalito,species
Rhaphiodon vulpinus,371349,Actinopterygii,Animalia,Actinopterygii,Characiformes,Cynodontidae,Rhaphiodon,Rhaphiodon vulpinus,Chafalote,species
Hoplias argentinensis,1314124,Actinopterygii,Animalia,Actinopterygii,Characiformes,Erythrinidae,Hoplias,Hoplias argentinensis,Tararira común,species
Hoplias lacerdae,614133,Actinopterygii,Animalia,Actinopterygii,Characiformes,Erythrinidae,Hoplias,Hoplias lacerdae,,species
Hoplias malabaricus,172357,Actinopterygii,Animalia,Actinopterygii,Characiformes,Erythrinidae,Hoplias,Hoplias malabaricus,Tararira,species
Apareiodon affinis,619021,Actinopterygii,Animalia,Actinopterygii,Characiformes,Parodontidae,Apareiodon,Apareiodon affinis,Virolo,species
Prochilodus lineatus,62616,Actinopterygii,Animalia,Actinopterygii,Characiformes,Prochilodontidae,Prochilodus,Prochilodus lineatus,sábalo,species
Australoheros facetus,56899,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Australoheros,Australoheros facetus,Chanchito,species
Cichlasoma dimerus,611343,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Cichlasoma,Cichlasoma dimerus,Chanchita,species
Cichlasoma portalegrense,611353,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Cichlasoma,Cichlasoma portalegrense,,species
Crenicichla lepidota,98639,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,Crenicichla lepidota,cabeza amarga,species
Crenicichla punctata,611458,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,Crenicichla punctata,,species
Crenicichla scottii,611464,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Crenicichla,Crenicichla scottii,Cabeza Amarga,species
Geophagus iporangensis,605350,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Geophagus,Geophagus iporangensis,,species
Gymnogeophagus australis,604990,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Gymnogeophagus,Gymnogeophagus australis,,species
Gymnogeophagus gymnogenys,605007,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Gymnogeophagus,Gymnogeophagus gymnogenys,Cará,species
Gymnogeophagus labiatus,605008,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Gymnogeophagus,Gymnogeophagus labiatus,,species
Gymnogeophagus rhabdotus,605026,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Gymnogeophagus,Gymnogeophagus rhabdotus,,species
Gymnogeophagus terrapurpura,1144943,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Gymnogeophagus,Gymnogeophagus terrapurpura,,species
Gymnogeophagus tiraparae,605035,Actinopterygii,Animalia,Actinopterygii,Cichliformes,Cichlidae,Gymnogeophagus,Gymnogeophagus tiraparae,,species
Brevoortia aurea,448277,Actinopterygii,Animalia,Actinopterygii,Clupeiformes,Clupeidae,Brevoortia,Brevoortia aurea,Saraca,species
Lycengraulis grossidens,180181,Actinopterygii,Animalia,Actinopterygii,Clupeiformes,Engraulidae,Lycengraulis,Lycengraulis grossidens,Sardina de río,species
Cyprinus carpio,53911,Actinopterygii,Animalia,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus carpio,Carpa común europea,species
Jenynsia lineata,608060,Actinopterygii,Animalia,Actinopterygii,Cyprinodontiformes,Anablepidae,Jenynsia,Jenynsia lineata,Madrecita,species
Cnesterodon decemmaculatus,71150,Actinopterygii,Animalia,Actinopterygii,Cyprinodontiformes,Poeciliidae,Cnesterodon,Cnesterodon decemmaculatus,Madrecita,species
Phalloceros caudimaculatus,426139,Actinopterygii,Animalia,Actinopterygii,Cyprinodontiformes,Poeciliidae,Phalloceros,Phalloceros caudimaculatus,Madrecita de Una Mancha,species
Austrolebias nigripinnis,326800,Actinopterygii,Animalia,Actinopterygii,Cyprinodontiformes,Rivulidae,Austrolebias,Austrolebias nigripinnis,,species
Urophycis brasiliensis,537563,Actinopterygii,Animalia,Actinopterygii,Gadiformes,Phycidae,Urophycis,Urophycis brasiliensis,Brótola,species
Brachyhypopomus bombilla,615506,Actinopterygii,Animalia,Actinopterygii,Gymnotiformes,Hypopomidae,Brachyhypopomus,Brachyhypopomus bombilla,,species
Mugil cephalus,106222,Actinopterygii,Animalia,Actinopterygii,Mugiliformes,Mugilidae,Mugil,Mugil cephalus,Lisa rayada,species
Mugil liza,557622,Actinopterygii,Animalia,Actinopterygii,Mugiliformes,Mugilidae,Mugil,Mugil liza,Lisa,species
Genypterus brasiliensis,618671,Actinopterygii,Animalia,Actinopterygii,Ophidiiformes,Ophidiidae,Genypterus,Genypterus brasiliensis,,species
Abudefduf saxatilis,49402,Actinopterygii,Animalia,Actinopterygii,Perciformes,Pomacentridae,Abudefduf,Abudefduf saxatilis,Petaca rayada,species
Cynoscion guatucupa,554962,Actinopterygii,Animalia,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion guatucupa,Pescadilla común,species
Macrodon ancylodon,620343,Actinopterygii,Animalia,Actinopterygii,Perciformes,Sciaenidae,Macrodon,Macrodon ancylodon,,species
Menticirrhus americanus,179545,Actinopterygii,Animalia,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus americanus,Berrugato zorro,species
Micropogonias furnieri,317477,Actinopterygii,Animalia,Actinopterygii,Perciformes,Sciaenidae,Micropogonias,Micropogonias furnieri,chano rayado,species
Pachyurus bonariensis,620366,Actinopterygii,Animalia,Actinopterygii,Perciformes,Sciaenidae,Pachyurus,Pachyurus bonariensis,Corvina de río (boca chica),species
Paralonchurus brasiliensis,579722,Actinopterygii,Animalia,Actinopterygii,Perciformes,Sciaenidae,Paralonchurus,Paralonchurus brasiliensis,,species
Pogonias cromis,57814,Actinopterygii,Animalia,Actinopterygii,Perciformes,Sciaenidae,Pogonias,Pogonias cromis,Corvina Negra,species
Epinephelus marginatus,100119,Actinopterygii,Animalia,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus marginatus,Mero,species
Diplodus argenteus,147117,Actinopterygii,Animalia,Actinopterygii,Perciformes,Sparidae,Diplodus,Diplodus argenteus,pluma plateada,species
Astroscopus sexspinosus,621987,Actinopterygii,Animalia,Actinopterygii,Perciformes,Uranoscopidae,Astroscopus,Astroscopus sexspinosus,,species
Pomatomus saltatrix,50984,Actinopterygii,Animalia,Actinopterygii,Scombriformes,Pomatomidae,Pomatomus,Pomatomus saltatrix,Anchoa,species
Peprilus paru,109046,Actinopterygii,Animalia,Actinopterygii,Scombriformes,Stromateidae,Peprilus,Peprilus paru,palometa pámpano,species
Trichiurus lepturus,51404,Actinopterygii,Animalia,Actinopterygii,Scombriformes,Trichiuridae,Trichiurus,Trichiurus lepturus,Cintilla,species
Genidens barbus,359778,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Ariidae,Genidens,Genidens barbus,mochuelo,species
Trachelyopterus galeatus,342487,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Auchenipteridae,Trachelyopterus,Trachelyopterus galeatus,Apretador,species
Trachelyopterus teaguei,608897,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Auchenipteridae,Trachelyopterus,Trachelyopterus teaguei,,species
Callichthys callichthys,205279,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Callichthyidae,Callichthys,Callichthys callichthys,Cascarudo,species
Corydoras paleatus,371348,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Callichthyidae,Corydoras,Corydoras paleatus,Coridora pimienta sudamericana,species
Pterodoras granulosus,229306,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Doradidae,Pterodoras,Pterodoras granulosus,Armado común,species
Heptapterus mustelinus,121251,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Heptapteridae,Heptapterus,Heptapterus mustelinus,Yusca,species
Pimelodella gracilis,470521,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Heptapteridae,Pimelodella,Pimelodella gracilis,Bagre cantor,species
Rhamdia quelen,206833,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Heptapteridae,Rhamdia,Rhamdia quelen,Bagre sapo,species
Ancistrus cirrhosus,616114,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Loricariidae,Ancistrus,Ancistrus cirrhosus,,species
Ancistrus taunayi,616159,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Loricariidae,Ancistrus,Ancistrus taunayi,,species
Brochiloricaria chauliodon,616182,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Loricariidae,Brochiloricaria,Brochiloricaria chauliodon,,species
Hypostomus commersoni,426136,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Loricariidae,Hypostomus,Hypostomus commersoni,Vieja de vela,species
Hypostomus isbrueckeri,616464,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Loricariidae,Hypostomus,Hypostomus isbrueckeri,,species
Hypostomus roseopunctatus,616515,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Loricariidae,Hypostomus,Hypostomus roseopunctatus,,species
Hypostomus spiniger,1032192,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Loricariidae,Hypostomus,Hypostomus spiniger,,species
Pterygoplichthys gibbiceps,520991,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Loricariidae,Pterygoplichthys,Pterygoplichthys gibbiceps,Carachama,species
Rhinelepis strigosa,616833,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Loricariidae,Rhinelepis,Rhinelepis strigosa,,species
Rineloricaria longicauda,616868,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Loricariidae,Rineloricaria,Rineloricaria longicauda,,species
Iheringichthys labrosus,371594,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Pimelodidae,Iheringichthys,Iheringichthys labrosus,Bagre trompudo,species
Luciopimelodus pati,557952,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Pimelodidae,Luciopimelodus,Luciopimelodus pati,Pati,species
Parapimelodus nigribarbis,619204,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Pimelodidae,Parapimelodus,Parapimelodus nigribarbis,,species
Pimelodus albicans,619209,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Pimelodidae,Pimelodus,Pimelodus albicans,Bagre blanco,species
Pimelodus maculatus,602071,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Pimelodidae,Pimelodus,Pimelodus maculatus,Bagre amarillo,species
Pimelodus pintado,619230,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Pimelodidae,Pimelodus,Pimelodus pintado,,species
Microglanis cottoides,619847,Actinopterygii,Animalia,Actinopterygii,Siluriformes,Pseudopimelodidae,Microglanis,Microglanis cottoides,Manguruyú amarillo,species
Synbranchus marmoratus,53520,Actinopterygii,Animalia,Actinopterygii,Synbranchiformes,Synbranchidae,Synbranchus,Synbranchus marmoratus,anguila de lodo,species
Dactylopterus volitans,55016,Actinopterygii,Animalia,Actinopterygii,Syngnathiformes,Dactylopteridae,Dactylopterus,Dactylopterus volitans,alón volador,species
Hippocampus patagonicus,322107,Actinopterygii,Animalia,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,Hippocampus patagonicus,Hipocampo patagónico,species
Balistes capriscus,49606,Actinopterygii,Animalia,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,Balistes capriscus,Pejepuerco blanco,species
Chilomycterus spinosus,196854,Actinopterygii,Animalia,Actinopterygii,Tetraodontiformes,Diodontidae,Chilomycterus,Chilomycterus spinosus,Tamboril de Guinea,species
Ranzania laevis,49603,Actinopterygii,Animalia,Actinopterygii,Tetraodontiformes,Molidae,Ranzania,Ranzania laevis,mola flaca,species
Stephanolepis hispidus,132526,Actinopterygii,Animalia,Actinopterygii,Tetraodontiformes,Monacanthidae,Stephanolepis,Stephanolepis hispidus,lija áspera,species
Limnomedusa macroglossa,23244,Amphibia,Animalia,Amphibia,Anura,Alsodidae,Limnomedusa,Limnomedusa macroglossa,,species
Melanophryniscus atroluteus,21769,Amphibia,Animalia,Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus atroluteus,,species
Melanophryniscus devincenzii,21770,Amphibia,Animalia,Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus devincenzii,,species
Melanophryniscus montevidensis,21768,Amphibia,Animalia,Amphibia,Anura,Bufonidae,Melanophryniscus,Melanophryniscus montevidensis,Sapito De Darwin,species
Rhinella arenarum,67093,Amphibia,Animalia,Amphibia,Anura,Bufonidae,Rhinella,Rhinella arenarum,Sapo común,species
Rhinella diptycha,67107,Amphibia,Animalia,Amphibia,Anura,Bufonidae,Rhinella,Rhinella diptycha,Cururú,species
Rhinella dorbignyi,67108,Amphibia,Animalia,Amphibia,Anura,Bufonidae,Rhinella,Rhinella dorbignyi,Sapito Jardín,species
Boana pulchella,555143,Amphibia,Animalia,Amphibia,Anura,Hylidae,Boana,Boana pulchella,Ranita del zarzal,species
Dendropsophus minutus,65377,Amphibia,Animalia,Amphibia,Anura,Hylidae,Dendropsophus,Dendropsophus minutus,Ranita Amarilla Comun,species
Dendropsophus sanborni,65398,Amphibia,Animalia,Amphibia,Anura,Hylidae,Dendropsophus,Dendropsophus sanborni,,species
Pseudis minuta,24411,Amphibia,Animalia,Amphibia,Anura,Hylidae,Pseudis,Pseudis minuta,Rana Boyadora,species
Scinax berthae,1176860,Amphibia,Animalia,Amphibia,Anura,Hylidae,Scinax,Scinax berthae,,species
Scinax fuscovarius,24285,Amphibia,Animalia,Amphibia,Anura,Hylidae,Scinax,Scinax fuscovarius,,species
Scinax granulatus,24363,Amphibia,Animalia,Amphibia,Anura,Hylidae,Scinax,Scinax granulatus,Rana roncadora,species
Scinax nasicus,24279,Amphibia,Animalia,Amphibia,Anura,Hylidae,Scinax,Scinax nasicus,Ranita Hocicuda,species
Scinax squalirostris,24357,Amphibia,Animalia,Amphibia,Anura,Hylidae,Scinax,Scinax squalirostris,Rana hocicuda,species
Scinax uruguayus,1176849,Amphibia,Animalia,Amphibia,Anura,Hylidae,Scinax,Scinax uruguayus,,species
Leptodactylus gracilis,22981,Amphibia,Animalia,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus gracilis,,species
Leptodactylus latinasus,22974,Amphibia,Animalia,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus latinasus,Urnero,species
Leptodactylus luctator,1176823,Amphibia,Animalia,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus luctator,,species
Leptodactylus macrosternum,70711,Amphibia,Animalia,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus macrosternum,Rana Criolla,species
Leptodactylus mystacinus,22956,Amphibia,Animalia,Amphibia,Anura,Leptodactylidae,Leptodactylus,Leptodactylus mystacinus,Rana de bigotes,species
Physalaemus biligonigerus,326272,Amphibia,Animalia,Amphibia,Anura,Leptodactylidae,Physalaemus,Physalaemus biligonigerus,Rana llorona,species
Physalaemus gracilis,23124,Amphibia,Animalia,Amphibia,Anura,Leptodactylidae,Physalaemus,Physalaemus gracilis,,species
Physalaemus henselii,23137,Amphibia,Animalia,Amphibia,Anura,Leptodactylidae,Physalaemus,Physalaemus henselii,,species
Pleurodema bibroni,23211,Amphibia,Animalia,Amphibia,Anura,Leptodactylidae,Pleurodema,Pleurodema bibroni,,species
Pseudopaludicola falcipes,23174,Amphibia,Animalia,Amphibia,Anura,Leptodactylidae,Pseudopaludicola,Pseudopaludicola falcipes,Macaquito,species
Elachistocleis bicolor,25092,Amphibia,Animalia,Amphibia,Anura,Microhylidae,Elachistocleis,Elachistocleis bicolor,Sapito Panza Amarilla,species
Odontophrynus americanus,22859,Amphibia,Animalia,Amphibia,Anura,Odontophrynidae,Odontophrynus,Odontophrynus americanus,Escuercito común,species
Phyllomedusa iheringii,23736,Amphibia,Animalia,Amphibia,Anura,Phyllomedusidae,Phyllomedusa,Phyllomedusa iheringii,,species
Lithobates catesbeianus,65979,Amphibia,Animalia,Amphibia,Anura,Ranidae,Lithobates,Lithobates catesbeianus,Rana toro,species
Chthonerpeton indistinctum,28032,Amphibia,Animalia,Amphibia,Gymnophiona,Typhlonectidae,Chthonerpeton,Chthonerpeton indistinctum,,species
Actinia bermudensis,735020,Animalia,Animalia,Anthozoa,Actiniaria,Actiniidae,Actinia,Actinia bermudensis,,species
Bunodosoma cangicum,715178,Animalia,Animalia,Anthozoa,Actiniaria,Actiniidae,Bunodosoma,Bunodosoma cangicum,,species
Arachosia praesignis,549594,Arachnida,Animalia,Arachnida,Araneae,Anyphaenidae,Arachosia,Arachosia praesignis,Araña fantasma,species
Arachosia proseni,792417,Arachnida,Animalia,Arachnida,Araneae,Anyphaenidae,Arachosia,Arachosia proseni,,species
Actinosoma pentacanthum,446679,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Actinosoma,Actinosoma pentacanthum,,species
Alpaida costai,816960,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Alpaida,Alpaida costai,,species
Alpaida ericae,816961,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Alpaida,Alpaida ericae,,species
Alpaida gallardoi,424525,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Alpaida,Alpaida gallardoi,Araña tejedora roja,species
Alpaida latro,783387,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Alpaida,Alpaida latro,,species
Alpaida leucogramma,795132,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Alpaida,Alpaida leucogramma,,species
Alpaida quadrilorata,773747,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Alpaida,Alpaida quadrilorata,,species
Alpaida rostratula,816969,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Alpaida,Alpaida rostratula,,species
Alpaida rubellula,810388,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Alpaida,Alpaida rubellula,,species
Alpaida veniliae,424156,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Alpaida,Alpaida veniliae,Araña Tejedora Naranja,species
Alpaida versicolor,424526,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Alpaida,Alpaida versicolor,,species
Araneus lathyrinus,426051,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Araneus,Araneus lathyrinus,Araña del limonero,species
Araneus unanimus,810393,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Araneus,Araneus unanimus,,species
Araneus uniformis,537541,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Araneus,Araneus uniformis,,species
Araneus workmani,817004,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Araneus,Araneus workmani,,species
Argiope argentata,67706,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Argiope,Argiope argentata,Araña plateada de jardín,species
Argiope trifasciata,67708,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Argiope,Argiope trifasciata,Araña de jardín bandeada,species
Cyclosa serena,816531,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Cyclosa,Cyclosa serena,,species
Eustala perfida,810323,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Eustala,Eustala perfida,,species
Gasteracantha cancriformis,49540,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Gasteracantha,Gasteracantha cancriformis,Araña tejedora espinosa,species
Kaira conica,802939,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Kaira,Kaira conica,,species
Kaira gibberosa,263629,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Kaira,Kaira gibberosa,,species
Mangora strenua,817248,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Mangora,Mangora strenua,,species
Mastophora diablo,519657,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Mastophora,Mastophora diablo,,species
Mastophora yacare,519706,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Mastophora,Mastophora yacare,,species
Metepeira gressa,810345,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Metepeira,Metepeira gressa,,species
Micrathena furcata,424527,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Micrathena,Micrathena furcata,,species
Micrathena furva,788198,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Micrathena,Micrathena furva,,species
Micrathena nigrichelis,773748,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Micrathena,Micrathena nigrichelis,,species
Micrathena spitzi,817298,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Micrathena,Micrathena spitzi,,species
Parawixia audax,424528,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Parawixia,Parawixia audax,,species
Parawixia undulata,810352,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Parawixia,Parawixia undulata,,species
Parawixia velutina,817372,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Parawixia,Parawixia velutina,,species
Trichonephila clavipes,904336,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Trichonephila,Trichonephila clavipes,Araña de seda dorada,species
Trichonephila sexpunctata,904343,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Trichonephila,Trichonephila sexpunctata,,species
Verrucosa meridionalis,513716,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Verrucosa,Verrucosa meridionalis,,species
Wagneriana atuna,810530,Arachnida,Animalia,Arachnida,Araneae,Araneidae,Wagneriana,Wagneriana atuna,,species
Falconina gracilis,70363,Arachnida,Animalia,Arachnida,Araneae,Corinnidae,Falconina,Falconina gracilis,,species
Asthenoctenus borellii,372151,Arachnida,Animalia,Arachnida,Araneae,Ctenidae,Asthenoctenus,Asthenoctenus borellii,,species
Parabatinga brevipes,810229,Arachnida,Animalia,Arachnida,Araneae,Ctenidae,Parabatinga,Parabatinga brevipes,,species
Badumna longinqua,47135,Arachnida,Animalia,Arachnida,Araneae,Desidae,Badumna,Badumna longinqua,,species
Metaltella simoni,224975,Arachnida,Animalia,Arachnida,Araneae,Desidae,Metaltella,Metaltella simoni,Araña tejedora sudamericana,species
Dysdera crocata,68912,Arachnida,Animalia,Arachnida,Araneae,Dysderidae,Dysdera,Dysdera crocata,Araña caza chochinillas,species
Kukulcania hibernalis,122357,Arachnida,Animalia,Arachnida,Araneae,Filistatidae,Kukulcania,Kukulcania hibernalis,Araña de patio,species
Camillina pulchra,817050,Arachnida,Animalia,Arachnida,Araneae,Gnaphosidae,Camillina,Camillina pulchra,,species
Latonigena auricomis,625438,Arachnida,Animalia,Arachnida,Araneae,Gnaphosidae,Latonigena,Latonigena auricomis,,species
Scotophaeus blackwalli,206295,Arachnida,Animalia,Arachnida,Araneae,Gnaphosidae,Scotophaeus,Scotophaeus blackwalli,,species
Iviraiva pachyura,810335,Arachnida,Animalia,Arachnida,Araneae,Hersiliidae,Iviraiva,Iviraiva pachyura,,species
Aglaoctenus lagotis,416422,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Aglaoctenus,Aglaoctenus lagotis,,species
Aglaoctenus oblongus,810291,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Aglaoctenus,Aglaoctenus oblongus,,species
Allocosa marindia,810292,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Allocosa,Allocosa marindia,,species
Allocosa senex,810293,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Allocosa,Allocosa senex,,species
Alopecosa moesta,549541,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Alopecosa,Alopecosa moesta,,species
Arctosa sapiranga,834633,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Arctosa,Arctosa sapiranga,,species
Diapontia uruguayensis,810317,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Diapontia,Diapontia uruguayensis,,species
Hogna bivittata,790533,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Hogna,Hogna bivittata,,species
Lycosa auroguttata,835374,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa auroguttata,,species
Lycosa erythrognatha,83111,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa erythrognatha,Araña lobo de quelíceros rojos,species
Lycosa pampeana,425129,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa pampeana,,species
Lycosa poliostoma,796081,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Lycosa,Lycosa poliostoma,,species
Paratrochosina amica,817371,Arachnida,Animalia,Arachnida,Araneae,Lycosidae,Paratrochosina,Paratrochosina amica,,species
